MIRNA	GENE	INPUT
cel-miR-43	alh-3	1
cel-miR-43	T14D7.1	1
cel-miR-43	Y57G11C.3	1
cel-miR-43	T02G5.12	1
cel-miR-43	vab-1	1
cel-miR-43	rab-5	1
cel-miR-43	nhr-21	1
cel-miR-43	ppk-3	1
cel-miR-43	emo-1	1
cel-miR-43	lys-1	1
cel-miR-43	F45H11.3	1
cel-miR-43	C05E7.2	1
cel-miR-43	ubxn-4	1
cel-miR-43	T28F3.4	1
cel-miR-43	T12E12.1	1
cel-miR-43	F56H1.5	1
cel-miR-43	let-413	1
cel-miR-43	Y47G6A.18	1
cel-miR-43	Y47G6A.18	1
cel-miR-43	unc-3	1
cel-miR-43	C18D11.7	1
cel-miR-43	Y106G6A.4	1
cel-miR-43	mec-2	1
cel-miR-43	Y57G7A.10	1
cel-miR-43	C09H10.9	1
cel-miR-43	Y40D12A.1	1
cel-miR-43	npr-3	1
cel-miR-43	Y54E10A.12	1
cel-miR-43	F53F1.2	1
cel-miR-43	R12A1.3	1
cel-miR-43	hgrs-1	1
cel-miR-43	sma-5	1
cel-miR-43	F57C9.1	1
cel-miR-43	tag-123	1
cel-miR-43	ncx-3	1
cel-miR-43	fce-1	1
cel-miR-43	wts-1	1
cel-miR-43	wts-1	1
cel-miR-43	fre-1	1
cel-miR-43	insc-1	1
cel-miR-43	C35A11.1	1
cel-miR-43	sca-1	1
cel-miR-43	unc-104	1
cel-miR-43	nmy-1	1
cel-miR-43	K03A1.2	1
cel-miR-43	T22F7.1	1
cel-miR-43	lin-26	1
cel-miR-43	C44B7.2	1
cel-miR-43	Y25C1A.7	1
cel-miR-43	Y25C1A.7	1
cel-miR-43	nft-1	1
cel-miR-43	T27F6.6	1
cel-miR-43	lpd-3	1
cel-miR-43	snb-1	1
cel-miR-43	pod-2	1
cel-miR-43	jun-1	1
cel-miR-43	cup-5	1
cel-miR-43	C16D6.2	1
cel-miR-43	tag-38	1
cel-miR-43	axl-1	1
cel-miR-43	F01F1.9	1
cel-miR-43	scd-1	1
cel-miR-43	aqp-4	1
cel-miR-43	C06G1.5	1
cel-miR-43	nsy-1	1
cel-miR-43	cpt-2	1
cel-miR-43	Y45F10C.2	1
cel-miR-43	F44E2.10	1
cel-miR-43	F21G4.6	1
cel-miR-43	beta-1,6-N-acetylglucosaminyltransferase	1
cel-miR-43	gly-6	1
cel-miR-43	nhr-61	1
cel-miR-43	ham-2	1
cel-miR-43	nhr-138	1
cel-miR-43	nhr-138	1
cel-miR-43	nhr-138	1
cel-miR-43	pqn-27	1
cel-miR-43	C27F2.9	1
cel-miR-43	efn-2	1
cel-miR-43	W07G4.3	1
cel-miR-43	F52C9.1	1
cel-miR-43	glycotransferase	1
cel-miR-43	C50H2.13	1
cel-miR-43	F26G1.1	1
cel-miR-43	K07A1.9	1
cel-miR-43	C43E11.11	1
cel-miR-43	F46H5.2	1
cel-miR-43	B0284.1	1
cel-miR-43	vab-2	1
cel-miR-43	T21C9.3	1
cel-miR-43	F11A10.5	1
cel-miR-43	alp-1	1
cel-miR-43	Y92H12A.2	1
cel-miR-43	nhr-86	1
cel-miR-43	F48D6.4	1
cel-miR-43	F48D6.4	1
cel-miR-43	Y53G8AR.9	1
cel-miR-43	exoc-8	1
cel-miR-43	daf-4	1
cel-miR-43	srz-66	1
cel-miR-43	rps-27	1
cel-miR-43	cup-5	1
cel-miR-43	Y71H2AR.1	1
cel-miR-43	klp-19	1
cel-miR-43	lrp-1	1
cel-miR-43	tag-250	1
cel-miR-43	gly-4	1
cel-miR-43	F10G8.8	1
cel-miR-43	C04G2.8	1
cel-miR-43	arx-7	1
cel-miR-43	abu-11	1
cel-miR-43	ksr-1	1
cel-miR-43	unc-76	1
cel-miR-43	nab-1	1
cel-miR-43	R07H5.8	1
cel-miR-43	T01C3.2	1
cel-miR-43	nhr-44	1
cel-miR-43	dcr-1	1
cel-miR-43	odr-4	1
cel-miR-43	Y71H2AR.1	1
cel-miR-43	F29G6.3	1
cel-miR-43	F21A3.2	1
cel-miR-43	elt-3	1
cel-miR-43	peptidase	1
cel-miR-43	F40F11.2	1
cel-miR-43	ima-3	1
cel-miR-43	F23F12.12	1
cel-miR-43	tag-60	1
cel-miR-43	Y39E4B.11	1
cel-miR-43	msp-45	1
cel-miR-43	F27D4.6	1
cel-miR-43	K04F1.14	1
cel-miR-43	C18B12.6	1
cel-miR-43	Y65B4A.3	1
cel-miR-43	ugt-42	1
cel-miR-43	calu-1	1
cel-miR-43	F58G11.6	1
cel-miR-43	pyp-1	1
cel-miR-43	C25A1.5	1
cel-miR-43	lin-10	1
cel-miR-43	T12A2.2	1
cel-miR-43	klp-11	1
cel-miR-43	C05C10.5	1
cel-miR-43	sma-5	1
cel-miR-43	dnj-20	1
cel-miR-43	Y54E10A.11	1
cel-miR-43	Y41D4A.5	1
cel-miR-43	Y32G9A.8	1
cel-miR-43	F27D4.6	1
cel-miR-43	aka-1	1
cel-miR-43	C08B11.3	1
cel-miR-43	arl-1	1
cel-miR-43	clec-2	1
cel-miR-43	cku-70	1
cel-miR-43	pqn-73	1
cel-miR-43	F46F2.3	1
cel-miR-43	T03F1.1	1
cel-miR-43	alh-8	1
cel-miR-43	vps-45	1
cel-miR-43	arl-5	1
cel-miR-43	F29B9.8	1
cel-miR-43	let-526	1
cel-miR-43	let-526	1
cel-miR-43	unc-101	1
cel-miR-43	gar-2	1
cel-miR-43	alpha-mannosidase	1
cel-miR-43	mpk-1	1
cel-miR-43	F36D1.1	1
cel-miR-43	M05B5.2	1
cel-miR-43	sms-3	1
cel-miR-43	pqn-72	1
cel-miR-43	Y41E3.8	1
cel-miR-43	twk-13	1
cel-miR-43	F32H2.7	1
cel-miR-43	nhr-158	1
cel-miR-43	sphk-1	1
cel-miR-43	T26E3.4	1
cel-miR-43	F14D2.2	1
cel-miR-43	Y73F8A.5	1
cel-miR-43	F45D3.4	1
cel-miR-43	C43C3.2	1
cel-miR-43	T25D3.4	1
cel-miR-43	F59C12.3	1
cel-miR-43	K04F10.7	1
cel-miR-43	aqp-4	1
cel-miR-43	F47B7.2	1
cel-miR-43	tag-147	1
cel-miR-43	K10C3.2	1
cel-miR-43	B0432.13	1
cel-miR-43	W02D3.4	1
cel-miR-43	F26A3.1	1
cel-miR-43	Y45G5AL.1	1
cel-miR-43	H43I07.3	1
cel-miR-43	F45G2.10	1
cel-miR-43	zyg-12	1
cel-miR-43	F15C11.2	1
cel-miR-43	egg-4	1
cel-miR-43	B0310.2	1
cel-miR-43	ptr-5	1
cel-miR-43	wip-1	1
cel-miR-43	wip-1	1
cel-miR-43	ifc-2	1
cel-miR-43	R09E10.4	1
cel-miR-43	R09E10.4	1
cel-miR-43	Y9C2UA.1	1
cel-miR-43	Y9C2UA.1	1
cel-miR-43	adm-2	1
cel-miR-43	C34D10.2	1
cel-miR-43	T27F2.2	1
cel-miR-43	T27F2.2	1
cel-miR-43	T13C2.6	1
cel-miR-43	F48D6.4	1
cel-miR-43	F48D6.4	1
cel-miR-43	F46H5.2	1
cel-miR-43	ZK20.1	1
cel-miR-43	lgc-40	1
cel-miR-43	F16H11.1	1
cel-miR-43	arx-3	1
cel-miR-43	gcy-19	1
cel-miR-43	lst-4	1
cel-miR-43	C23F12.4	1
cel-miR-43	Y47D9A.1	1
cel-miR-43	esterase	1
cel-miR-43	K02C4.3	1
cel-miR-43	apg-1	1
cel-miR-43	apg-1	1
cel-miR-43	nhr-31	1
cel-miR-43	gop-1	1
cel-miR-43	C53H9.2	1
cel-miR-43	F40F8.8	1
cel-miR-43	M04C9.3	1
cel-miR-43	M04C9.3	1
cel-miR-43	D2023.6	1
cel-miR-43	C13B9.3	1
cel-miR-43	klp-8	1
cel-miR-43	uda-1	1
cel-miR-43	C01B10.9	1
cel-miR-43	C11G10.1	1
cel-miR-43	Y54H5A.4	1
cel-miR-43	C34F6.7	1
cel-miR-43	ben-1	1
cel-miR-43	F02E9.9	1
cel-miR-43	F18A11.3	1
cel-miR-43	D1007.16	1
cel-miR-43	sec-5	1
cel-miR-43	tag-60	1
cel-miR-43	twk-17	1
cel-miR-43	W01D2.5	1
cel-miR-43	B0507.3	1
cel-miR-43	B0507.3	1
cel-miR-43	B0507.3	1
cel-miR-43	C35E7.1	1
cel-miR-43	puf-11	1
cel-miR-43	C10C6.6	1
cel-miR-43	C34C12.4	1
cel-miR-43	C03H5.2	1
cel-miR-43	C03H5.2	1
cel-miR-43	vps-26	1
cel-miR-43	tag-343	1
cel-miR-43	ZK154.4	1
cel-miR-43	dbl-1	1
cel-miR-43	tag-117	1
cel-miR-43	vhp-1	1
cel-miR-43	vhp-1	1
cel-miR-43	pst-2	1
cel-miR-43	F14E5.6	1
cel-miR-43	F49H12.3	1
cel-miR-43	F12F6.1	1
cel-miR-43	F46F11.9	1
cel-miR-43	eff-1	1
cel-miR-43	nhr-46	1
cel-miR-43	rgl-1	1
cel-miR-43	lam-2	1
cel-miR-43	rab-37	1
cel-miR-43	flp-22	1
cel-miR-43	F10D7.2	1
cel-miR-43	F10D7.2	1
cel-miR-43	F10D7.2	1
cel-miR-43	abt-2	1
cel-miR-43	mek-2	1
cel-miR-43	F32H5.3	1
cel-miR-43	F32H5.3	1
cel-miR-43	B0334.3	1
cel-miR-43	F41C3.11	1
cel-miR-43	dkf-1	1
cel-miR-43	F07H5.9	1
cel-miR-43	vps-35	1
cel-miR-43	eat-18	1
cel-miR-43	lin-45	1
cel-miR-43	rfs-1	1
cel-miR-43	nhr-21	1
cel-miR-43	sma-9	1
cel-miR-43	H24G06.1	1
cel-miR-43	H24G06.1	1
cel-miR-43	F23H11.9	1
cel-miR-43	chc-1	1
cel-miR-43	cogc-8	1
cel-miR-43	ZK686.3	1
cel-miR-43	inx-16	1
cel-miR-43	pha-4	1
cel-miR-43	F32B5.7	1
cel-miR-43	F39H12.1	1
cel-miR-43	cdh-6	1
cel-miR-43	Y39G8B.1	1
cel-miR-43	F54D5.11	1
cel-miR-43	vps-41	1
cel-miR-43	Y105E8B.5	1
cel-miR-43	egl-9	1
cel-miR-43	arf-3	1
cel-miR-43	tag-325	1
cel-miR-43	M18.8	1
cel-miR-43	wsp-1	1
cel-miR-43	pab-1	1
cel-miR-43	gcs-1	1
cel-miR-43	F30F8.3	1
cel-miR-43	apm-1	1
cel-miR-43	C10G8.8	1
cel-miR-43	gly-4	1
cel-miR-43	K10D2.1	1
cel-miR-43	R05D3.8	1
cel-miR-43	pkc-3	1
cel-miR-43	C54G4.5	1
cel-miR-43	dim-1	1
cel-miR-43	vha-11	1
cel-miR-43	C31E10.7	1
cel-miR-43	C34E11.2	1
cel-miR-43	far-4	1
cel-miR-43	pad-1	1
cel-miR-43	rga-2	1
cel-miR-43	M176.2	1
cel-miR-43	lbp-4	1
cel-miR-43	T19C3.5	1
cel-miR-43	ZK643.2	1
cel-miR-43	rig-3	1
cel-miR-43	K08D8.3	1
cel-miR-43	frh-1	1
cel-miR-43	Y65B4A.8	1
cel-miR-43	R07E3.6	1
cel-miR-43	R07E3.6	1
cel-miR-43	cup-5	1
cel-miR-43	wrk-1	1
cel-miR-43	spl-1	1
cel-miR-43	spl-1	1
cel-miR-43	pph-1	1
cel-miR-43	zyg-12	1
cel-miR-43	ZK973.9	1
cel-miR-43	B0207.5	1
cel-miR-43	T09A5.11	1
cel-miR-43	C02F12.8	1
cel-miR-43	C08G9.1	1
cel-miR-43	M02B1.3	1
cel-miR-43	nhx-5	1
cel-miR-43	F52C6.12	1
cel-miR-43	phosphatase	1
cel-miR-43	acbp-1	1
cel-miR-43	T24H7.2	1
cel-miR-43	C33C12.10	1
cel-miR-43	Y71H10A.2	1
cel-miR-43	sek-1	1
cel-miR-43	M110.3	1
cel-miR-43	mig-22	1
cel-miR-43	rgs-1	1
cel-miR-43	rgs-1	1
cel-miR-43	pxf-1	1
cel-miR-43	C01G6.7	1
cel-miR-43	F55A4.8	1
cel-miR-43	snx-1	1
cel-miR-43	snt-5	1
cel-miR-43	crh-1	1
cel-miR-43	ttr-33	1
cel-miR-43	ZC518.1	1
cel-miR-43	aminoacylase-1	1
cel-miR-43	Y72A10A.1	1
cel-miR-43	Y102A11A.9	1
cel-miR-43	R13D11.10	1
cel-miR-43	stam-1	1
cel-miR-43	rer-1	1
cel-miR-43	beta-1,6-N-acetylglucosaminyltransferase	1
cel-miR-43	zip-3	1
cel-miR-43	ech-6	1
cel-miR-43	scp-1	1
cel-miR-43	K03A1.2	1
cel-miR-43	esterase	1
cel-miR-43	lfe-2	1
cel-miR-43	T09A12.2	1
cel-miR-43	aco-1	1
cel-miR-43	F53B1.2	1
cel-miR-44	etr-1	1
cel-miR-44	ZK632.4	1
cel-miR-44	fut-8	1
cel-miR-44	gpi-1	1
cel-miR-44	Y69A2AR.7	1
cel-miR-44	K05F1.6	1
cel-miR-44	R10E11.6	1
cel-miR-44	unc-96	1
cel-miR-44	T05A7.7	1
cel-miR-44	R08E3.3	1
cel-miR-44	C10G11.7	1
cel-miR-44	ZC449.3	1
cel-miR-44	gly-6	1
cel-miR-44	R07G3.8	1
cel-miR-44	abl-1	1
cel-miR-44	T01G9.3	1
cel-miR-44	ins-3	1
cel-miR-44	egl-5	1
cel-miR-44	exc-5	1
cel-miR-44	K01A2.4	1
cel-miR-44	unc-41	1
cel-miR-44	unc-18	1
cel-miR-44	deb-1	1
cel-miR-44	W04B5.3	1
cel-miR-44	K06A9.1	1
cel-miR-44	T24B8.4	1
cel-miR-44	ZK616.6	1
cel-miR-44	nhx-2	1
cel-miR-44	nhr-66	1
cel-miR-44	tag-321	1
cel-miR-44	ptr-11	1
cel-miR-44	PDB1.1	1
cel-miR-44	F09E10.7	1
cel-miR-44	daf-19	1
cel-miR-44	uri-1	1
cel-miR-44	K11G12.5	1
cel-miR-44	egl-43	1
cel-miR-44	Y48G8AL.1	1
cel-miR-44	K10D6.4	1
cel-miR-44	C30F12.2	1
cel-miR-44	tag-318	1
cel-miR-44	pqn-89	1
cel-miR-44	inx-1	1
cel-miR-44	M02B7.5	1
cel-miR-44	K07C11.8	1
cel-miR-44	F13H6.1	1
cel-miR-44	F13H6.1	1
cel-miR-44	unc-16	1
cel-miR-44	ketn-1	1
cel-miR-44	ketn-1	1
cel-miR-44	F55A12.2	1
cel-miR-44	che-14	1
cel-miR-44	mlc-3	1
cel-miR-44	esterase	1
cel-miR-44	ZC262.2	1
cel-miR-44	C48E7.6	1
cel-miR-44	dod-3	1
cel-miR-44	cyk-1	1
cel-miR-44	Y41D4B.4	1
cel-miR-44	klp-10	1
cel-miR-44	C35C5.6	1
cel-miR-44	T06D8.7	1
cel-miR-44	dsh-2	1
cel-miR-44	K01C8.7	1
cel-miR-44	F54A5.1	1
cel-miR-44	etr-1	1
cel-miR-44	unc-16	1
cel-miR-44	flp-10	1
cel-miR-44	Y69A2AR.7	1
cel-miR-44	gei-3	1
cel-miR-44	C28H8.9	1
cel-miR-44	C30G7.4	1
cel-miR-44	H05L03.3	1
cel-miR-44	C33D9.6	1
cel-miR-44	F55C5.7	1
cel-miR-44	R06A4.2	1
cel-miR-44	unc-130	1
cel-miR-44	K11B4.1	1
cel-miR-44	rme-1	1
cel-miR-44	nhr-48	1
cel-miR-44	Y57G11C.9	1
cel-miR-44	gei-17	1
cel-miR-44	T04B2.5	1
cel-miR-44	T04B2.5	1
cel-miR-44	T04F8.6	1
cel-miR-44	F21D12.3	1
cel-miR-44	T28F2.4	1
cel-miR-44	hum-2	1
cel-miR-44	cks-1	1
cel-miR-44	eva-1	1
cel-miR-44	etr-1	1
cel-miR-44	Y37A1B.17	1
cel-miR-44	Y18D10A.8	1
cel-miR-44	unc-26	1
cel-miR-44	unc-26	1
cel-miR-44	cdc-14	1
cel-miR-44	mtm-5	1
cel-miR-44	unc-26	1
cel-miR-44	unc-26	1
cel-miR-44	C05D10.2	1
cel-miR-44	ubc-1	1
cel-miR-44	larp-5	1
cel-miR-44	gly-9	1
cel-miR-44	C10G11.7	1
cel-miR-44	Y38C1AA.1	1
cel-miR-44	T21B6.3	1
cel-miR-44	F54D5.7	1
cel-miR-44	unc-73	1
cel-miR-44	W09D10.1	1
cel-miR-44	lin-33	1
cel-miR-44	nhr-14	1
cel-miR-44	cky-1	1
cel-miR-44	F25H2.2	1
cel-miR-44	unc-34	1
cel-miR-44	Aminopeptidase	1
cel-miR-44	ztf-17	1
cel-miR-44	Y18H1A.9	1
cel-miR-44	clh-1	1
cel-miR-44	act-3	1
cel-miR-44	cul-5	1
cel-miR-44	Y57G11C.37	1
cel-miR-44	tag-241	1
cel-miR-44	clec-161	1
cel-miR-44	C39D10.8	1
cel-miR-44	mbr-1	1
cel-miR-44	dur-1	1
cel-miR-44	rrt-2	1
cel-miR-44	sul-2	1
cel-miR-44	F55A4.2	1
cel-miR-44	lim-9	1
cel-miR-44	unc-108	1
cel-miR-44	mec-10	1
cel-miR-44	C05C8.7	1
cel-miR-44	ketn-1	1
cel-miR-44	ketn-1	1
cel-miR-44	Y54G2A.29	1
cel-miR-44	emb-8	1
cel-miR-44	C05C12.6	1
cel-miR-44	taf-10	1
cel-miR-44	Y45F3A.4	1
cel-miR-44	nhr-21	1
cel-miR-44	zig-3	1
cel-miR-44	atp-2	1
cel-miR-44	unc-11	1
cel-miR-44	tyra-3	1
cel-miR-44	kin-4	1
cel-miR-44	K05C4.2	1
cel-miR-44	dnj-12	1
cel-miR-44	tag-131	1
cel-miR-44	gana-1	1
cel-miR-44	rskn-2	1
cel-miR-44	rskn-2	1
cel-miR-44	rskn-2	1
cel-miR-44	vps-11	1
cel-miR-44	F25H5.6	1
cel-miR-44	C37C3.1	1
cel-miR-44	cat-4	1
cel-miR-44	C35B1.7	1
cel-miR-44	ima-2	1
cel-miR-44	F25G6.8	1
cel-miR-44	Y57E12AL.1	1
cel-miR-44	C32E8.11	1
cel-miR-44	T26A8.1	1
cel-miR-44	C16H3.3	1
cel-miR-44	toc-1	1
cel-miR-44	unc-33	1
cel-miR-44	sem-2	1
cel-miR-44	epc-1	1
cel-miR-44	tax-6	1
cel-miR-44	tax-6	1
cel-miR-44	C02B10.3	1
cel-miR-44	unc-80	1
cel-miR-44	unc-80	1
cel-miR-44	F54D1.6	1
cel-miR-44	apr-1	1
cel-miR-44	apr-1	1
cel-miR-44	act-3	1
cel-miR-44	ced-5	1
cel-miR-44	nfi-1	1
cel-miR-44	Y54G9A.9	1
cel-miR-44	sdhd-1	1
cel-miR-44	cki-2	1
cel-miR-44	cki-2	1
cel-miR-44	cki-2	1
cel-miR-44	cnt-2	1
cel-miR-44	C33H5.18	1
cel-miR-44	F49E12.6	1
cel-miR-44	col-97	1
cel-miR-44	T23G5.6	1
cel-miR-44	mex-1	1
cel-miR-44	R90.1	1
cel-miR-44	C39D10.5	1
cel-miR-44	C39D10.5	1
cel-miR-44	R151.10	1
cel-miR-44	skr-12	1
cel-miR-44	paa-1	1
cel-miR-44	acy-1	1
cel-miR-44	H17B01.4	1
cel-miR-44	ZK836.2	1
cel-miR-44	unc-82	1
cel-miR-44	Y57A10C.1	1
cel-miR-44	flna-1	1
cel-miR-44	F39B1.1	1
cel-miR-44	smp-1	1
cel-miR-44	H19N07.4	1
cel-miR-44	peb-1	1
cel-miR-44	peb-1	1
cel-miR-44	peb-1	1
cel-miR-44	C17C3.1	1
cel-miR-44	F17C11.9	1
cel-miR-44	unc-76	1
cel-miR-44	R144.2	1
cel-miR-44	ten-1	1
cel-miR-44	vit-1	1
cel-miR-44	Y12A6A.2	1
cel-miR-44	F09F7.5	1
cel-miR-44	eat-16	1
cel-miR-44	clh-2	1
cel-miR-44	T27A10.6	1
cel-miR-44	F31F7.1	1
cel-miR-44	F31F7.1	1
cel-miR-44	F42F12.4	1
cel-miR-44	syd-9	1
cel-miR-44	hum-2	1
cel-miR-44	rpl-9	1
cel-miR-44	atp-2	1
cel-miR-44	daf-9	1
cel-miR-44	daf-9	1
cel-miR-44	clec-90	1
cel-miR-44	phosphofructokinase	1
cel-miR-44	mak-2	1
cel-miR-44	bcs-1	1
cel-miR-44	unc-44	1
cel-miR-44	F17C11.2	1
cel-miR-44	oac-2	1
cel-miR-44	pqn-34	1
cel-miR-44	F55D12.5	1
cel-miR-44	F55A12.5	1
cel-miR-44	gfi-2	1
cel-miR-44	Y44A6C.1	1
cel-miR-44	acl-2	1
cel-miR-44	kin-2	1
cel-miR-44	Y43F8C.3	1
cel-miR-44	toh-1	1
cel-miR-44	Y48B6A.12	1
cel-miR-44	eat-4	1
cel-miR-44	unc-32	1
cel-miR-44	folt-2	1
cel-miR-44	atg-11	1
cel-miR-44	Y44A6D.3	1
cel-miR-44	dve-1	1
cel-miR-44	pde-4	1
cel-miR-44	dop-3	1
cel-miR-44	F18H3.4	1
cel-miR-44	F13E9.1	1
cel-miR-44	tag-278	1
cel-miR-44	C08A9.6	1
cel-miR-44	vps-4	1
cel-miR-44	lec-2	1
cel-miR-44	man(9)-alpha-mannosidase	1
cel-miR-44	ucr-2.2	1
cel-miR-44	ztf-11	1
cel-miR-44	unc-96	1
cel-miR-44	C42C1.4	1
cel-miR-44	C08H9.2	1
cel-miR-44	Y45G5AM.2	1
cel-miR-44	Y77E11A.12	1
cel-miR-44	T06D10.1	1
cel-miR-44	clr-1	1
cel-miR-44	clr-1	1
cel-miR-44	egl-44	1
cel-miR-44	K07H8.2	1
cel-miR-44	PHD-finger	1
cel-miR-44	ril-2	1
cel-miR-44	C43H6.7	1
cel-miR-44	ham-1	1
cel-miR-44	ncx-2	1
cel-miR-44	fsn-1	1
cel-miR-44	mus-101	1
cel-miR-44	csk-1	1
cel-miR-44	C35C5.3	1
cel-miR-44	egl-15	1
cel-miR-44	T24F1.2	1
cel-miR-44	ikke-1	1
cel-miR-44	vhp-1	1
cel-miR-44	tag-318	1
cel-miR-44	T26C12.1	1
cel-miR-44	nhx-8	1
cel-miR-44	vha-15	1
cel-miR-44	nhx-8	1
cel-miR-44	dkf-2	1
cel-miR-44	syg-1	1
cel-miR-44	F27C1.10	1
cel-miR-44	unc-7	1
cel-miR-44	unc-7	1
cel-miR-44	C15C7.7	1
cel-miR-44	F14D7.6	1
cel-miR-44	rme-1	1
cel-miR-44	C08G5.5	1
cel-miR-44	exc-5	1
cel-miR-44	nhr-102	1
cel-miR-44	ten-1	1
cel-miR-44	crp-1	1
cel-miR-44	unc-11	1
cel-miR-44	Y54E10A.16	1
cel-miR-44	F43C9.1	1
cel-miR-44	F43C9.1	1
cel-miR-44	Y55F3C.3	1
cel-miR-44	acs-14	1
cel-miR-44	B0041.5	1
cel-miR-44	gly-6	1
cel-miR-44	C38H2.2	1
cel-miR-44	zfp-3	1
cel-miR-44	rib-2	1
cel-miR-44	C32A3.3	1
cel-miR-44	T28B8.1	1
cel-miR-44	ptb-1	1
cel-miR-44	ptb-1	1
cel-miR-44	K10G9.1	1
cel-miR-44	T06D8.3	1
cel-miR-44	C43G2.1	1
cel-miR-44	gly-13	1
cel-miR-44	dmd-6	1
cel-miR-44	unc-22	1
cel-miR-44	gamma-glutamyltranspeptidase	1
cel-miR-44	F36A2.7	1
cel-miR-44	ketn-1	1
cel-miR-44	ketn-1	1
cel-miR-44	vps-28	1
cel-miR-44	gei-3	1
cel-miR-44	ikke-1	1
cel-miR-44	klp-3	1
cel-miR-44	unc-22	1
cel-miR-44	Y57G11C.4	1
cel-miR-44	K07C11.8	1
cel-miR-44	ncam-1	1
cel-miR-44	add-1	1
cel-miR-44	F31A3.5	1
cel-miR-44	clh-2	1
cel-miR-44	F38B2.4	1
cel-miR-44	dnj-25	1
cel-miR-44	fli-1	1
cel-miR-44	Y38E10A.24	1
cel-miR-44	pdhk-2	1
cel-miR-44	tbc-7	1
cel-miR-44	F43G6.4	1
cel-miR-44	F49E8.6	1
cel-miR-44	csp-2	1
cel-miR-44	cdc-14	1
cel-miR-44	ptr-10	1
cel-miR-44	R05G6.10	1
cel-miR-44	R05G6.10	1
cel-miR-44	mex-6	1
cel-miR-44	grk-1	1
cel-miR-44	nhr-248	1
cel-miR-44	swan-2	1
cel-miR-44	pos-1	1
cel-miR-44	F25H5.6	1
cel-miR-44	F55E10.7	1
cel-miR-44	nhr-17	1
cel-miR-44	F33H1.4	1
cel-miR-44	gpb-1	1
cel-miR-44	flp-10	1
cel-miR-44	T26A8.1	1
cel-miR-44	Y69A2AR.7	1
cel-miR-44	R06A10.4	1
cel-miR-44	mtx-1	1
cel-miR-44	F25G6.8	1
cel-miR-44	mfb-1	1
cel-miR-44	unc-23	1
cel-miR-44	rpy-1	1
cel-miR-44	K09E4.3	1
cel-miR-44	F13H8.5	1
cel-miR-44	cpx-1	1
cel-miR-44	dnj-11	1
cel-miR-44	pkc-1	1
cel-miR-44	F42D1.2	1
cel-miR-44	R11A8.5	1
cel-miR-44	C10G11.7	1
cel-miR-44	C09F12.2	1
cel-miR-44	K10B3.5	1
cel-miR-44	C02B10.2	1
cel-miR-44	F47B10.1	1
cel-miR-44	gpi-1	1
cel-miR-44	C11D2.4	1
cel-miR-44	T19B10.8	1
cel-miR-44	F43C9.2	1
cel-miR-44	Y105E8A.11	1
cel-miR-44	ncx-2	1
cel-miR-44	Y54F10BM.9	1
cel-miR-44	erp-1	1
cel-miR-44	vps-39	1
cel-miR-44	F39H2.3	1
cel-miR-44	ain-1	1
cel-miR-44	fbxc-39	1
cel-miR-44	acy-3	1
cel-miR-44	egl-15	1
cel-miR-44	cki-1	1
cel-miR-44	etr-1	1
cel-miR-44	ZK265.9	1
cel-miR-44	unc-73	1
cel-miR-44	F29G9.2	1
cel-miR-44	C39D10.3	1
cel-miR-44	lgc-46	1
cel-miR-44	Y57E12AL.1	1
cel-miR-44	ZK1127.9	1
cel-miR-44	daf-19	1
cel-miR-44	F29B9.5	1
cel-miR-44	T01G1.4	1
cel-miR-44	snt-1	1
cel-miR-44	dve-1	1
cel-miR-44	aip-1	1
cel-miR-44	W05H9.3	1
cel-miR-44	clh-1	1
cel-miR-44	ceh-45	1
cel-miR-44	R74.6	1
cel-miR-44	bec-1	1
cel-miR-44	vha-15	1
cel-miR-44	bath-40	1
cel-miR-44	C14B9.8	1
cel-miR-44	C25F6.1	1
cel-miR-44	lipase	1
cel-miR-44	EEED8.10	1
cel-miR-44	C39D10.8	1
cel-miR-44	F52H2.7	1
cel-miR-44	F58H1.5	1
cel-miR-44	Y105E8A.2	1
cel-miR-44	F13D12.9	1
cel-miR-44	pat-2	1
cel-miR-44	C01G12.1	1
cel-miR-44	ajm-1	1
cel-miR-44	par-5	1
cel-miR-44	col-93	1
cel-miR-44	F31F7.1	1
cel-miR-44	F31F7.1	1
cel-miR-44	D1009.1	1
cel-miR-44	D1009.1	1
cel-miR-44	imp-2	1
cel-miR-44	B0198.3	1
cel-miR-44	kin-2	1
cel-miR-44	ril-2	1
cel-miR-44	nhr-21	1
cel-miR-44	Y116F11B.9	1
cel-miR-44	T12E12.1	1
cel-miR-44	T20F5.6	1
cel-miR-44	ZC84.3	1
cel-miR-44	nhr-141	1
cel-miR-44	C03A3.2	1
cel-miR-44	kcc-2	1
cel-miR-44	dys-1	1
cel-miR-44	sma-5	1
cel-miR-44	ceh-48	1
cel-miR-44	shc-2	1
cel-miR-44	pac-1	1
cel-miR-44	T12E12.6	1
cel-miR-44	pgp-14	1
cel-miR-44	F42G9.1	1
cel-miR-44	alh-4	1
cel-miR-44	alh-4	1
cel-miR-44	nhr-83	1
cel-miR-44	R05D11.9	1
cel-miR-44	dnj-14	1
cel-miR-44	aminotransferase	1
cel-miR-44	ptp-3	1
cel-miR-44	lpd-3	1
cel-miR-44	dep-1	1
cel-miR-44	tct-1	1
cel-miR-44	F45H10.2	1
cel-miR-44	nrf-6	1
cel-miR-44	tcl-2	1
cel-miR-44	ast-1	1
